sepal_length,sepal_width,petal_length,petal_width,species
5.89,2.58,6.88,1.83,Iris-virginica
7.72,2.82,4.99,1.53,Iris-virginica
7.47,2.25,6.81,1.86,Iris-virginica
5.64,3.19,4.82,1.48,Iris-virginica
7.38,2.88,5.74,1.59,Iris-virginica
5.08,2.79,5.71,2.24,Iris-virginica
6.4,3.45,4.78,1.47,Iris-virginica
5.38,3.44,6.32,1.56,Iris-virginica
4.99,3.3,6.55,2.23,Iris-virginica
5.51,3.13,6.32,1.68,Iris-virginica
6.48,2.7,5.04,2.47,Iris-virginica
7.64,2.91,4.83,2.2,Iris-virginica
5.67,2.47,5.42,1.98,Iris-virginica
5.19,3.11,4.54,2.38,Iris-virginica
7.66,3.37,5.62,1.68,Iris-virginica
7.13,3.69,4.88,1.91,Iris-virginica
5.85,2.77,5.47,2.45,Iris-virginica
5.68,2.99,6.78,1.92,Iris-virginica
7.49,2.29,6.79,1.61,Iris-virginica
7.84,2.48,5.57,1.74,Iris-virginica
6.2,2.6,6.82,1.74,Iris-virginica
6.86,2.42,6.48,2.0,Iris-virginica
7.84,2.88,4.97,1.78,Iris-virginica
7.11,3.25,6.37,1.48,Iris-virginica
6.64,3.69,4.76,1.5,Iris-virginica
7.05,2.7,6.08,2.0,Iris-virginica
7.86,3.62,6.13,1.69,Iris-virginica
5.69,3.61,5.9,2.27,Iris-virginica
6.25,2.36,5.3,1.58,Iris-virginica
7.25,3.32,4.71,2.08,Iris-virginica
7.52,3.32,5.73,1.74,Iris-virginica
7.56,2.88,6.55,2.26,Iris-virginica
7.35,3.78,6.3,1.44,Iris-virginica
5.52,2.26,4.96,1.47,Iris-virginica
6.4,2.25,5.63,2.39,Iris-virginica
7.15,3.71,5.04,1.98,Iris-virginica
5.86,2.99,5.84,1.44,Iris-virginica
5.6,3.33,6.36,2.03,Iris-virginica
5.71,2.85,4.73,2.45,Iris-virginica
7.51,2.3,4.9,2.04,Iris-virginica
5.6,3.7,6.31,1.7,Iris-virginica
4.92,3.48,5.52,2.11,Iris-virginica
5.76,2.43,6.12,1.9,Iris-virginica
5.61,2.42,5.89,2.2,Iris-virginica
5.75,3.38,4.94,1.77,Iris-virginica
7.13,3.26,5.15,1.53,Iris-virginica
5.03,3.54,4.68,1.53,Iris-virginica
5.61,2.91,6.4,1.67,Iris-virginica
6.53,2.34,5.61,1.6,Iris-virginica
5.53,2.79,6.33,2.22,Iris-virginica
6.14,2.39,5.17,1.96,Iris-virginica
7.51,3.75,6.03,1.79,Iris-virginica
6.98,2.74,6.0,1.67,Iris-virginica
5.7,2.32,5.51,2.08,Iris-virginica
7.27,3.5,6.88,1.5,Iris-virginica
6.38,3.03,6.43,1.69,Iris-virginica
5.11,2.7,6.86,2.39,Iris-virginica
6.09,3.6,4.58,1.75,Iris-virginica
7.08,2.55,4.98,2.35,Iris-virginica
6.75,3.78,4.82,1.79,Iris-virginica
5.83,3.61,5.11,1.79,Iris-virginica
5.33,3.44,5.07,1.48,Iris-virginica
6.21,2.83,4.93,1.55,Iris-virginica
7.59,2.31,4.74,1.67,Iris-virginica
7.76,2.34,6.46,2.38,Iris-virginica
6.03,2.67,6.13,2.17,Iris-virginica
7.24,3.53,5.14,2.16,Iris-virginica
5.3,3.02,5.97,1.58,Iris-virginica
5.13,2.51,5.51,2.38,Iris-virginica
6.5,3.4,4.92,1.52,Iris-virginica
5.62,2.7,5.82,2.37,Iris-virginica
6.18,3.03,4.51,1.44,Iris-virginica
5.15,3.32,5.67,1.61,Iris-virginica
6.68,3.07,4.71,2.1,Iris-virginica
7.2,2.66,6.15,1.62,Iris-virginica
7.17,3.66,5.56,1.67,Iris-virginica
6.1,2.6,4.5,2.12,Iris-virginica
5.03,2.54,6.23,2.13,Iris-virginica
5.12,3.26,6.73,1.48,Iris-virginica
6.15,3.37,6.1,1.65,Iris-virginica
5.39,3.45,6.79,2.24,Iris-virginica
7.79,3.17,6.73,2.16,Iris-virginica
7.63,2.46,6.46,1.62,Iris-virginica
4.98,3.03,5.26,1.45,Iris-virginica
7.84,3.27,6.66,2.5,Iris-virginica
6.08,2.61,4.94,1.97,Iris-virginica
6.72,2.96,5.43,1.59,Iris-virginica
6.23,2.34,6.58,1.45,Iris-virginica
6.04,2.36,6.36,1.74,Iris-virginica
5.24,3.05,6.7,2.4,Iris-virginica
5.65,3.35,4.57,1.55,Iris-virginica
6.4,2.57,6.42,2.42,Iris-virginica
4.91,2.57,5.55,2.02,Iris-virginica
7.65,3.63,6.03,1.68,Iris-virginica
7.25,2.52,6.82,1.41,Iris-virginica
6.61,2.34,5.48,2.1,Iris-virginica
6.97,3.46,5.92,1.68,Iris-virginica
7.57,3.5,4.88,2.31,Iris-virginica
7.82,3.22,5.18,2.07,Iris-virginica
5.93,3.28,5.81,2.42,Iris-virginica
6.75,2.54,6.24,1.73,Iris-virginica
5.72,2.83,4.53,2.47,Iris-virginica
6.5,3.44,5.12,2.22,Iris-virginica
6.6,2.88,6.83,1.94,Iris-virginica
6.87,2.22,5.22,2.38,Iris-virginica
7.18,3.06,6.66,1.93,Iris-virginica
6.6,2.81,5.99,1.75,Iris-virginica
6.06,3.75,4.77,1.52,Iris-virginica
5.03,2.71,5.46,1.5,Iris-virginica
6.55,3.13,6.3,2.47,Iris-virginica
6.76,2.38,4.71,2.26,Iris-virginica
6.85,2.46,5.11,2.23,Iris-virginica
6.6,3.14,5.0,2.09,Iris-virginica
7.21,3.62,6.27,2.03,Iris-virginica
6.92,2.98,5.04,2.37,Iris-virginica
6.5,3.15,6.88,2.48,Iris-virginica
6.66,2.25,5.45,2.43,Iris-virginica
5.76,3.8,4.7,2.02,Iris-virginica
6.45,2.61,6.78,2.08,Iris-virginica
5.59,2.81,6.23,1.73,Iris-virginica
7.54,2.47,5.13,1.56,Iris-virginica
5.21,2.68,6.9,1.5,Iris-virginica
5.54,2.63,5.99,2.22,Iris-virginica
7.16,2.21,6.06,2.09,Iris-virginica
6.45,2.81,6.41,1.78,Iris-virginica
5.59,2.7,5.56,1.64,Iris-virginica
6.72,3.61,5.93,1.89,Iris-virginica
7.29,3.4,5.38,2.06,Iris-virginica
7.09,2.59,5.38,1.52,Iris-virginica
7.86,2.34,4.9,1.93,Iris-virginica
7.5,2.77,6.34,2.14,Iris-virginica
6.82,3.55,4.53,2.42,Iris-virginica
7.39,3.7,6.4,2.37,Iris-virginica
5.51,2.71,5.26,1.52,Iris-virginica
7.09,2.42,4.63,2.25,Iris-virginica
7.61,3.42,6.48,2.06,Iris-virginica
7.56,2.99,6.87,1.51,Iris-virginica
7.33,3.23,5.89,2.2,Iris-virginica
7.42,3.58,4.92,1.62,Iris-virginica
4.95,2.41,5.13,2.19,Iris-virginica
6.33,3.41,5.67,2.01,Iris-virginica
5.23,3.44,6.32,1.74,Iris-virginica
5.89,2.55,6.45,2.22,Iris-virginica
6.73,2.58,4.91,1.46,Iris-virginica
5.04,2.5,4.74,2.01,Iris-virginica
5.97,2.91,5.93,2.13,Iris-virginica
6.84,2.62,6.44,2.41,Iris-virginica
5.85,2.23,6.66,2.42,Iris-virginica
5.05,2.21,6.46,1.73,Iris-virginica
7.64,2.55,6.57,1.48,Iris-virginica
5.68,3.76,5.05,1.55,Iris-virginica
7.47,2.39,4.73,1.76,Iris-virginica
6.81,3.34,6.61,2.0,Iris-virginica
6.08,2.77,6.53,2.2,Iris-virginica
7.62,3.74,5.22,1.98,Iris-virginica
6.8,2.46,4.63,2.35,Iris-virginica
6.51,3.11,5.83,2.23,Iris-virginica
5.34,3.18,5.63,2.39,Iris-virginica
6.46,3.71,5.35,2.46,Iris-virginica
7.53,3.13,5.35,1.81,Iris-virginica
7.22,3.13,5.46,2.1,Iris-virginica
7.1,2.24,4.72,1.5,Iris-virginica
5.6,2.88,6.43,1.79,Iris-virginica
4.95,2.97,6.89,1.78,Iris-virginica
7.78,2.36,4.92,2.2,Iris-virginica
6.4,3.42,6.57,1.68,Iris-virginica
6.95,3.17,6.57,1.87,Iris-virginica
5.06,3.12,6.8,1.42,Iris-virginica
5.62,2.71,6.34,1.76,Iris-virginica
5.62,3.24,4.61,1.59,Iris-virginica
6.12,2.77,5.33,1.52,Iris-virginica
5.98,3.48,5.49,2.04,Iris-virginica
5.39,2.31,6.61,1.76,Iris-virginica
5.95,3.6,6.2,2.23,Iris-virginica
6.95,2.37,6.8,2.4,Iris-virginica
5.61,3.49,5.48,2.15,Iris-virginica
5.4,3.06,4.8,1.99,Iris-virginica
5.63,2.92,6.1,2.36,Iris-virginica
5.4,3.63,5.44,2.33,Iris-virginica
6.44,3.58,6.09,1.96,Iris-virginica
5.84,3.75,6.42,1.82,Iris-virginica
5.4,3.45,6.88,1.71,Iris-virginica
7.65,2.4,6.79,2.22,Iris-virginica
5.94,2.69,6.04,2.05,Iris-virginica
7.66,3.43,5.8,2.42,Iris-virginica
6.68,3.56,6.52,2.41,Iris-virginica
5.1,3.13,5.62,1.94,Iris-virginica
6.28,3.54,5.26,1.91,Iris-virginica
5.5,2.6,6.09,1.53,Iris-virginica
5.46,3.04,4.61,1.54,Iris-virginica
7.49,3.55,5.33,1.78,Iris-virginica
7.71,2.24,5.89,2.06,Iris-virginica
7.26,3.72,5.35,1.88,Iris-virginica
6.91,3.75,6.64,2.13,Iris-virginica
7.47,2.34,5.41,1.41,Iris-virginica
5.43,3.21,6.63,2.1,Iris-virginica
6.89,2.37,6.1,1.9,Iris-virginica
6.85,2.72,5.9,1.87,Iris-virginica
6.58,2.44,5.45,1.81,Iris-virginica
7.11,3.33,6.68,2.1,Iris-virginica
5.84,3.45,5.69,1.61,Iris-virginica
7.14,2.41,4.93,2.23,Iris-virginica
7.21,3.47,5.2,2.35,Iris-virginica
7.07,3.53,6.2,2.04,Iris-virginica
5.23,3.34,6.16,1.74,Iris-virginica
7.11,3.08,5.84,1.8,Iris-virginica
5.25,2.55,6.35,1.7,Iris-virginica
4.91,3.8,5.01,2.12,Iris-virginica
7.68,3.16,6.42,2.47,Iris-virginica
7.48,3.09,5.37,1.93,Iris-virginica
7.43,3.57,6.53,2.06,Iris-virginica
6.33,2.7,4.51,2.24,Iris-virginica
5.73,2.73,6.52,1.46,Iris-virginica
7.68,2.2,6.75,1.9,Iris-virginica
5.21,3.28,6.65,1.88,Iris-virginica
6.97,3.77,5.08,2.3,Iris-virginica
5.79,2.88,5.18,1.89,Iris-virginica
4.92,2.69,5.57,2.1,Iris-virginica
6.81,3.13,5.2,2.44,Iris-virginica
6.08,2.55,5.83,2.22,Iris-virginica
4.94,2.64,6.48,1.96,Iris-virginica
6.13,3.69,4.71,2.08,Iris-virginica
5.93,2.31,5.01,2.09,Iris-virginica
4.98,3.15,6.8,2.27,Iris-virginica
5.94,2.42,5.62,1.83,Iris-virginica
7.82,3.78,5.49,1.56,Iris-virginica
7.63,3.47,5.73,1.8,Iris-virginica
6.24,3.64,4.94,2.29,Iris-virginica
4.95,3.67,5.7,1.65,Iris-virginica
4.91,3.1,5.09,2.09,Iris-virginica
5.74,2.34,5.71,2.02,Iris-virginica
6.26,2.93,5.92,1.98,Iris-virginica
5.3,2.52,4.84,2.16,Iris-virginica
6.49,2.89,6.42,1.76,Iris-virginica
6.6,2.32,6.29,2.16,Iris-virginica
7.31,3.62,6.32,2.33,Iris-virginica
5.94,2.75,6.77,2.41,Iris-virginica
6.55,2.79,6.58,1.76,Iris-virginica
5.36,3.22,4.6,1.82,Iris-virginica
7.32,2.67,6.74,2.45,Iris-virginica
7.35,3.78,5.77,2.03,Iris-virginica
7.41,2.99,5.48,2.08,Iris-virginica
6.87,3.4,6.1,2.22,Iris-virginica
6.92,2.97,4.82,2.26,Iris-virginica
4.99,3.79,6.49,2.14,Iris-virginica
7.8,3.18,4.64,2.02,Iris-virginica
5.73,2.79,5.6,2.25,Iris-virginica
6.41,2.96,5.22,1.99,Iris-virginica
5.65,2.62,6.32,1.78,Iris-virginica
5.05,2.75,6.03,2.3,Iris-virginica
7.79,3.39,5.53,1.73,Iris-virginica
5.29,3.2,5.72,2.15,Iris-virginica
5.61,2.72,5.2,2.28,Iris-virginica
5.41,3.17,4.62,2.0,Iris-virginica
5.09,2.48,4.77,1.78,Iris-virginica
5.93,3.52,5.04,1.5,Iris-virginica
6.71,3.3,5.21,2.06,Iris-virginica
7.23,2.76,5.76,1.56,Iris-virginica
4.97,3.77,5.22,1.71,Iris-virginica
7.82,3.37,5.9,2.17,Iris-virginica
7.03,3.42,4.66,1.85,Iris-virginica
5.79,2.31,5.49,2.08,Iris-virginica
5.44,2.69,6.03,2.04,Iris-virginica
7.51,3.47,6.82,2.06,Iris-virginica
7.0,3.58,6.52,2.19,Iris-virginica
6.4,2.64,6.61,2.25,Iris-virginica
7.41,2.43,5.26,1.87,Iris-virginica
7.42,3.63,5.18,2.16,Iris-virginica
5.13,2.86,5.67,2.24,Iris-virginica
7.58,2.74,5.77,2.11,Iris-virginica
5.89,3.78,6.6,1.73,Iris-virginica
6.42,2.57,5.73,2.15,Iris-virginica
5.16,3.59,5.92,2.49,Iris-virginica
4.98,3.53,6.4,1.55,Iris-virginica
5.91,3.62,5.74,1.84,Iris-virginica
7.62,2.35,5.64,2.12,Iris-virginica
6.73,2.62,5.85,2.18,Iris-virginica
6.65,3.3,5.11,2.32,Iris-virginica
6.25,3.78,4.56,1.82,Iris-virginica
5.44,3.09,5.08,2.21,Iris-virginica
7.55,2.54,4.89,2.36,Iris-virginica
5.98,2.9,5.03,1.87,Iris-virginica
5.59,3.27,5.7,2.27,Iris-virginica
5.84,3.01,5.12,2.43,Iris-virginica
6.47,2.48,5.15,1.49,Iris-virginica
4.98,3.04,5.31,2.46,Iris-virginica
5.41,3.47,5.26,1.65,Iris-virginica
7.81,3.48,6.01,2.17,Iris-virginica
7.87,3.15,4.74,1.47,Iris-virginica
6.9,3.25,6.3,1.52,Iris-virginica
7.73,3.08,6.06,1.44,Iris-virginica
7.78,3.1,5.85,2.44,Iris-virginica
7.69,2.55,6.73,2.21,Iris-virginica
4.96,2.58,5.49,2.04,Iris-virginica
7.0,2.54,6.51,2.33,Iris-virginica
6.8,3.67,6.45,1.64,Iris-virginica
7.3,3.73,4.83,2.48,Iris-virginica
4.97,3.04,6.36,2.27,Iris-virginica
7.1,3.05,6.06,2.17,Iris-virginica
6.38,3.15,6.53,1.74,Iris-virginica
6.47,2.21,6.15,1.61,Iris-virginica
6.34,2.54,4.56,1.93,Iris-virginica
6.17,2.88,5.0,2.44,Iris-virginica
4.91,3.63,6.27,1.59,Iris-virginica
6.32,3.78,6.04,1.54,Iris-virginica
6.27,2.95,6.43,2.41,Iris-virginica
5.15,2.7,5.22,2.5,Iris-virginica
6.58,3.61,5.52,2.19,Iris-virginica
5.76,3.66,5.59,2.28,Iris-virginica
5.67,3.31,5.47,1.43,Iris-virginica
6.14,3.08,4.86,1.6,Iris-virginica
6.29,2.75,5.56,1.91,Iris-virginica
5.32,2.49,6.54,1.58,Iris-virginica
6.9,2.87,6.82,1.47,Iris-virginica
7.39,2.99,4.51,1.69,Iris-virginica
6.12,2.7,5.37,2.41,Iris-virginica
5.98,2.87,6.33,2.27,Iris-virginica
5.15,3.33,5.66,1.55,Iris-virginica
5.69,2.27,5.36,1.68,Iris-virginica
6.05,3.13,6.26,2.07,Iris-virginica
6.94,3.59,6.6,2.35,Iris-virginica
5.36,2.6,5.71,1.79,Iris-virginica
5.3,2.66,6.84,1.78,Iris-virginica
6.16,2.21,6.23,1.85,Iris-virginica
5.21,3.75,6.37,2.2,Iris-virginica
7.77,2.85,6.22,1.63,Iris-virginica
6.99,2.22,4.8,1.87,Iris-virginica
4.94,2.94,5.75,2.08,Iris-virginica
5.2,2.49,5.97,2.12,Iris-virginica
4.98,3.06,6.38,1.48,Iris-virginica
6.14,2.72,6.69,1.6,Iris-virginica
5.86,3.64,5.29,1.98,Iris-virginica
5.0,3.78,6.48,2.1,Iris-virginica
5.08,2.32,5.81,1.71,Iris-virginica
6.77,3.16,6.51,1.71,Iris-virginica
6.63,3.44,5.68,2.31,Iris-virginica
5.29,3.37,6.76,1.77,Iris-virginica
6.0,2.33,6.04,2.01,Iris-virginica
5.02,3.4,6.49,2.4,Iris-virginica
6.54,2.92,6.6,1.84,Iris-virginica
6.87,3.18,5.39,1.5,Iris-virginica
4.96,2.89,5.65,2.3,Iris-virginica
6.14,2.65,5.61,1.66,Iris-virginica
5.17,2.38,5.27,1.41,Iris-virginica
5.56,3.46,5.06,1.52,Iris-virginica
7.75,3.2,4.64,1.47,Iris-virginica
6.74,3.06,4.66,1.65,Iris-virginica
7.69,3.12,5.56,1.68,Iris-virginica
5.3,2.84,6.71,1.45,Iris-virginica
7.87,2.53,5.48,1.45,Iris-virginica
6.65,2.97,6.1,2.0,Iris-virginica
6.09,3.38,4.56,2.0,Iris-virginica
5.24,2.9,6.4,1.56,Iris-virginica
7.71,3.62,5.5,1.41,Iris-virginica
7.27,3.61,4.92,2.41,Iris-virginica
7.64,2.95,6.42,1.89,Iris-virginica
6.59,2.71,4.88,2.22,Iris-virginica
4.9,3.13,6.58,1.64,Iris-virginica
5.9,3.14,5.09,2.33,Iris-virginica
6.0,3.13,5.04,1.45,Iris-virginica
5.42,2.27,5.62,2.05,Iris-virginica
5.03,2.34,5.67,2.28,Iris-virginica
6.78,2.37,6.63,2.41,Iris-virginica
5.87,3.19,5.68,2.44,Iris-virginica
6.43,3.74,4.98,1.78,Iris-virginica
7.24,3.45,6.26,2.35,Iris-virginica
7.01,3.22,5.6,1.91,Iris-virginica
6.12,3.19,5.48,1.56,Iris-virginica
5.22,3.68,4.56,1.52,Iris-virginica
6.24,2.62,5.47,1.53,Iris-virginica
5.29,3.48,6.32,1.51,Iris-virginica
6.9,3.17,6.21,1.92,Iris-virginica
5.71,3.26,5.39,1.64,Iris-virginica
6.13,3.42,5.64,1.73,Iris-virginica
7.4,3.61,5.54,1.81,Iris-virginica
6.74,2.29,6.16,2.26,Iris-virginica
6.09,2.48,4.57,2.1,Iris-virginica
5.71,2.94,5.43,1.59,Iris-virginica
6.43,2.94,6.0,1.68,Iris-virginica
5.54,3.5,6.19,2.25,Iris-virginica
5.27,2.56,5.88,2.34,Iris-virginica
7.58,3.53,4.6,2.3,Iris-virginica
7.6,2.29,5.5,1.99,Iris-virginica
5.6,3.03,6.63,2.35,Iris-virginica
7.72,2.97,5.49,2.13,Iris-virginica
6.15,2.27,6.23,1.71,Iris-virginica
5.05,2.23,6.74,1.68,Iris-virginica
6.24,3.72,5.62,1.49,Iris-virginica
6.56,2.34,4.73,2.34,Iris-virginica
5.77,3.29,5.72,1.64,Iris-virginica
6.45,2.31,5.33,1.98,Iris-virginica
5.59,3.26,4.62,1.93,Iris-virginica
7.04,2.89,6.6,2.1,Iris-virginica
7.78,2.65,6.75,2.07,Iris-virginica
7.14,3.64,5.82,2.35,Iris-virginica
6.53,3.16,5.57,1.56,Iris-virginica
6.56,3.76,6.39,2.22,Iris-virginica
6.83,2.76,4.91,1.65,Iris-virginica
4.92,3.28,6.45,1.7,Iris-virginica
5.18,2.74,5.2,1.9,Iris-virginica
5.69,2.74,6.68,1.77,Iris-virginica
7.26,3.2,5.31,2.3,Iris-virginica
6.69,2.21,4.66,2.23,Iris-virginica
6.24,2.85,4.85,1.57,Iris-virginica
7.29,3.53,5.84,1.72,Iris-virginica
7.7,3.2,6.41,1.4,Iris-virginica
6.25,3.59,5.31,2.2,Iris-virginica
6.87,2.44,6.36,1.52,Iris-virginica
7.08,3.79,6.8,2.28,Iris-virginica
6.5,3.28,6.25,1.41,Iris-virginica
5.21,3.16,4.52,2.4,Iris-virginica
6.37,2.61,5.45,2.34,Iris-virginica
7.68,2.39,6.37,2.04,Iris-virginica
6.66,3.45,5.03,1.98,Iris-virginica
5.86,2.35,4.75,1.55,Iris-virginica
6.74,2.37,5.87,2.05,Iris-virginica
7.61,3.2,6.87,1.43,Iris-virginica
7.01,2.24,6.25,1.82,Iris-virginica
6.73,2.7,4.88,2.2,Iris-virginica
7.61,2.49,6.71,1.55,Iris-virginica
7.11,3.74,4.85,1.88,Iris-virginica
5.91,2.82,6.31,2.13,Iris-virginica
7.81,2.5,5.8,1.89,Iris-virginica
7.66,2.22,6.87,1.93,Iris-virginica
6.78,2.78,6.55,2.02,Iris-virginica
6.89,3.24,5.37,1.48,Iris-virginica
7.32,2.66,6.54,2.07,Iris-virginica
5.96,3.15,6.05,2.18,Iris-virginica
7.37,2.46,6.77,1.85,Iris-virginica
7.48,2.55,4.57,2.03,Iris-virginica
5.87,3.78,4.75,1.45,Iris-virginica
5.04,2.55,5.89,1.96,Iris-virginica
5.95,2.34,5.06,1.6,Iris-virginica
7.14,3.45,6.36,2.47,Iris-virginica
7.55,3.0,5.5,2.41,Iris-virginica
6.73,2.67,5.85,2.49,Iris-virginica
7.45,2.65,6.79,2.48,Iris-virginica
5.59,3.63,6.62,1.44,Iris-virginica
6.91,2.69,6.12,2.4,Iris-virginica
6.4,2.86,6.71,2.47,Iris-virginica
5.09,3.68,4.7,1.77,Iris-virginica
7.19,3.44,6.24,1.44,Iris-virginica
5.3,3.7,4.7,1.49,Iris-virginica
7.41,3.23,5.34,1.58,Iris-virginica
7.55,3.78,4.62,2.01,Iris-virginica
5.68,3.53,5.33,2.19,Iris-virginica
6.52,3.07,6.56,1.92,Iris-virginica
7.44,2.78,4.92,1.9,Iris-virginica
6.4,2.97,6.44,2.02,Iris-virginica
7.57,3.02,5.04,1.54,Iris-virginica
7.51,2.29,4.78,1.47,Iris-virginica
6.17,3.05,4.55,1.97,Iris-virginica
6.08,3.44,6.49,2.15,Iris-virginica
6.32,2.55,6.53,1.78,Iris-virginica
5.97,3.67,6.84,2.39,Iris-virginica
7.89,3.59,6.19,1.72,Iris-virginica
7.76,3.6,5.08,1.94,Iris-virginica
5.11,3.73,5.87,1.67,Iris-virginica
5.78,3.77,5.98,1.86,Iris-virginica
6.4,2.36,4.68,2.05,Iris-virginica
6.44,2.77,5.86,1.48,Iris-virginica
7.73,2.67,4.67,1.59,Iris-virginica
5.19,2.49,5.5,2.21,Iris-virginica
5.72,2.9,6.73,1.73,Iris-virginica
7.28,2.45,4.93,1.9,Iris-virginica
5.6,3.64,4.62,2.06,Iris-virginica
6.71,2.31,6.26,1.92,Iris-virginica
7.07,3.52,5.27,1.93,Iris-virginica
5.68,2.52,4.5,2.46,Iris-virginica
6.22,2.22,4.52,1.72,Iris-virginica
4.94,2.8,4.65,1.44,Iris-virginica
6.91,3.65,5.48,2.32,Iris-virginica
4.99,3.44,4.65,2.32,Iris-virginica
7.55,3.46,6.47,2.02,Iris-virginica
5.69,3.23,5.55,1.41,Iris-virginica
6.33,3.24,4.53,2.08,Iris-virginica
6.86,2.45,5.53,2.46,Iris-virginica
7.55,2.86,5.34,1.54,Iris-virginica
5.01,2.68,6.76,2.45,Iris-virginica
7.34,2.76,4.84,2.06,Iris-virginica
6.84,2.88,6.16,2.22,Iris-virginica
7.25,3.0,6.4,1.43,Iris-virginica
6.94,2.58,5.15,1.5,Iris-virginica
5.48,3.79,5.5,2.42,Iris-virginica
5.39,2.53,5.84,1.78,Iris-virginica
6.83,2.88,6.45,1.87,Iris-virginica
6.62,2.71,6.19,2.12,Iris-virginica
6.09,2.64,5.97,2.44,Iris-virginica
5.3,3.48,5.8,1.98,Iris-virginica
7.79,3.17,6.49,1.97,Iris-virginica
5.65,3.31,6.72,2.33,Iris-virginica
5.5,2.71,5.74,2.03,Iris-virginica
5.48,2.57,6.32,2.2,Iris-virginica
7.42,3.69,5.24,2.35,Iris-virginica
6.9,3.73,5.15,1.7,Iris-virginica
7.01,3.69,6.48,2.2,Iris-virginica
6.06,3.35,6.42,2.23,Iris-virginica
6.93,2.28,6.08,1.93,Iris-virginica
7.78,3.17,5.96,2.49,Iris-virginica
5.18,2.64,6.07,1.75,Iris-virginica
5.94,3.63,5.89,1.51,Iris-virginica
5.83,2.32,5.83,1.59,Iris-virginica
7.47,3.12,4.64,1.73,Iris-virginica
6.75,2.74,5.73,2.4,Iris-virginica
5.95,2.74,6.47,1.75,Iris-virginica
5.13,2.49,6.78,2.43,Iris-virginica
5.57,3.09,4.83,2.14,Iris-virginica
5.46,2.28,6.48,1.76,Iris-virginica
5.23,3.53,6.33,2.15,Iris-virginica
7.63,2.98,4.81,1.47,Iris-virginica
5.86,2.34,5.79,1.42,Iris-virginica
6.23,2.49,5.38,2.14,Iris-virginica
5.95,2.75,6.88,2.19,Iris-virginica
6.44,3.13,5.99,1.43,Iris-virginica
5.14,3.24,5.37,1.46,Iris-virginica
5.79,2.41,6.7,1.62,Iris-virginica
5.33,3.2,5.75,2.03,Iris-virginica
6.21,2.95,6.37,1.64,Iris-virginica
6.09,3.73,4.96,1.72,Iris-virginica
5.47,2.23,5.15,1.45,Iris-virginica
5.36,2.78,4.55,2.23,Iris-virginica
7.29,2.86,6.86,2.15,Iris-virginica
7.13,2.51,6.51,2.44,Iris-virginica
5.61,3.3,6.29,1.74,Iris-virginica
6.33,2.36,4.92,1.47,Iris-virginica
6.58,3.2,6.7,2.0,Iris-virginica
5.68,2.3,6.62,1.93,Iris-virginica
7.11,2.22,5.67,1.76,Iris-virginica
4.99,3.44,5.73,1.77,Iris-virginica
7.32,2.92,4.51,2.44,Iris-virginica
5.67,3.53,6.46,1.58,Iris-virginica
6.32,2.26,5.35,2.2,Iris-virginica
5.61,2.39,5.72,1.99,Iris-virginica
6.93,3.41,6.17,2.33,Iris-virginica
5.57,3.11,5.36,2.46,Iris-virginica
6.22,3.74,6.35,2.19,Iris-virginica
6.37,2.91,5.76,1.72,Iris-virginica
7.61,3.47,6.42,1.88,Iris-virginica
5.11,3.29,5.4,2.36,Iris-virginica
7.24,2.43,5.94,2.16,Iris-virginica
6.6,3.02,5.05,1.66,Iris-virginica
7.2,2.23,6.37,1.98,Iris-virginica
7.71,3.8,6.09,1.85,Iris-virginica
6.33,2.53,4.74,2.04,Iris-virginica
7.32,2.62,5.51,2.01,Iris-virginica
7.62,2.42,5.07,2.41,Iris-virginica
5.02,3.25,6.03,1.82,Iris-virginica
6.3,3.57,4.9,1.65,Iris-virginica
6.44,2.86,5.88,2.41,Iris-virginica
7.65,2.57,5.23,1.58,Iris-virginica
7.68,2.84,5.58,2.28,Iris-virginica
6.44,2.39,5.55,2.09,Iris-virginica
7.06,3.23,4.79,1.73,Iris-virginica
7.1,3.61,4.61,1.45,Iris-virginica
6.83,3.08,4.87,2.0,Iris-virginica
7.82,3.21,5.58,2.31,Iris-virginica
5.54,2.86,5.77,1.95,Iris-virginica
7.66,2.67,4.64,2.41,Iris-virginica
5.55,2.81,5.77,2.47,Iris-virginica
6.51,2.92,5.9,2.47,Iris-virginica
7.35,2.47,6.43,2.33,Iris-virginica
6.97,3.25,5.56,2.11,Iris-virginica
7.11,2.4,5.12,1.61,Iris-virginica
7.42,3.29,5.58,2.31,Iris-virginica
7.05,3.66,4.68,1.96,Iris-virginica
7.02,2.53,5.29,1.86,Iris-virginica
7.28,2.99,5.68,1.87,Iris-virginica
5.59,3.68,5.26,2.02,Iris-virginica
5.35,2.89,6.67,2.5,Iris-virginica
5.99,2.45,5.25,1.76,Iris-virginica
6.83,2.99,6.34,2.17,Iris-virginica
5.65,3.45,6.53,2.06,Iris-virginica
7.68,3.45,5.93,2.4,Iris-virginica
6.7,3.03,5.36,2.37,Iris-virginica
5.27,2.96,5.79,2.01,Iris-virginica
6.86,3.01,5.12,2.34,Iris-virginica
6.87,3.57,5.16,2.1,Iris-virginica
7.04,2.81,6.45,1.4,Iris-virginica
6.68,3.18,5.78,2.09,Iris-virginica
5.4,3.3,5.31,1.9,Iris-virginica
5.9,2.96,5.99,2.32,Iris-virginica
6.35,2.72,5.67,2.16,Iris-virginica
